review_id,product_id,customer_id,order_id,rating,review_title,review_text,review_date,verified_purchase,helpful_count
724,71.0,1046,3338,2,Great product!,This is a sample review text for the product. Rating: 2/5,2023-04-24,True,11
725,48.0,841,6642,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2024-12-27,True,13
726,414.0,675,1776,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2023-07-13,True,49
727,355.0,173,7234,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2023-05-11,True,35
728,70.0,592,999,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2023-04-30,True,10
729,292.0,1357,3191,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-06-20,True,10
730,326.0,986,6103,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2023-06-21,True,45
731,379.0,56,3809,3,Excellent quality,This is a sample review text for the product. Rating: 3/5,2024-02-25,True,11
732,296.0,660,61,1,Disappointed,This is a sample review text for the product. Rating: 1/5,2023-09-25,True,37
733,222.0,1724,6449,1,Perfect!,This is a sample review text for the product. Rating: 1/5,2025-01-23,True,25
734,3.0,382,7079,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2023-08-26,True,42
735,90.0,1015,1298,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-03-19,True,40
736,39.0,175,1770,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-07-16,True,19
737,312.0,1226,4935,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-07-01,True,12
738,157.0,543,5093,1,Good value for money,This is a sample review text for the product. Rating: 1/5,2024-03-22,True,14
739,452.0,1728,6936,1,Excellent quality,This is a sample review text for the product. Rating: 1/5,2024-03-18,True,12
740,175.0,1429,7780,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2024-05-13,True,42
741,312.0,1388,2015,3,Just okay,This is a sample review text for the product. Rating: 3/5,2023-12-22,True,21
742,419.0,637,502,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2023-12-28,True,31
743,315.0,50,366,5,Great product!,This is a sample review text for the product. Rating: 5/5,2023-08-22,True,9
744,253.0,796,2576,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-12-15,True,39
745,5.0,1389,1547,1,Could be better,This is a sample review text for the product. Rating: 1/5,2024-10-11,True,16
746,374.0,1592,188,2,Not bad,This is a sample review text for the product. Rating: 2/5,2024-01-29,True,14
747,97.0,189,2778,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2023-08-14,True,16
748,393.0,47,1287,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2023-10-17,True,20
749,209.0,853,2063,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-03-09,True,13
750,184.0,678,2200,5,Not bad,This is a sample review text for the product. Rating: 5/5,2025-01-09,True,30
751,458.0,1286,1969,1,Not bad,This is a sample review text for the product. Rating: 1/5,2023-03-31,True,32
752,362.0,1239,1941,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-08-23,True,34
753,234.0,1351,2663,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2024-06-19,True,18
754,496.0,836,4703,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-02-15,True,29
755,171.0,1295,2147,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-03-17,True,5
756,422.0,1884,4785,2,Great product!,This is a sample review text for the product. Rating: 2/5,2023-12-09,True,35
757,114.0,357,5649,2,Could be better,This is a sample review text for the product. Rating: 2/5,2025-01-01,True,9
758,400.0,1335,1323,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2024-05-07,True,1
759,491.0,1584,772,1,Just okay,This is a sample review text for the product. Rating: 1/5,2023-10-08,True,39
760,181.0,1223,2771,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-01-16,True,27
761,276.0,1432,4655,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-05-31,True,28
762,45.0,738,2141,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-09-27,True,5
763,166.0,55,2091,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2023-05-23,True,48
764,431.0,1867,439,2,Brilliant!,This is a sample review text for the product. Rating: 2/5,2023-09-16,True,12
765,55.0,892,2872,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2024-12-25,True,22
766,16.0,994,3350,3,Could be better,This is a sample review text for the product. Rating: 3/5,2023-06-08,True,0
767,52.0,1501,6135,5,Could be better,This is a sample review text for the product. Rating: 5/5,2023-06-21,True,3
768,166.0,35,5872,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2023-07-15,True,21
769,12.0,1275,6300,3,Disappointed,This is a sample review text for the product. Rating: 3/5,2024-03-24,True,14
770,414.0,774,6285,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-03-30,True,48
771,478.0,226,6298,4,Not bad,This is a sample review text for the product. Rating: 4/5,2025-01-01,True,25
772,125.0,1472,661,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-07-23,True,24
773,390.0,129,3133,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-01-17,True,29
774,429.0,429,5454,4,Just okay,This is a sample review text for the product. Rating: 4/5,2023-03-20,True,24
775,216.0,1652,3720,3,Brilliant!,This is a sample review text for the product. Rating: 3/5,2024-02-02,True,14
776,173.0,1953,1800,3,Good value for money,This is a sample review text for the product. Rating: 3/5,2025-01-13,True,45
777,456.0,946,1371,3,Brilliant!,This is a sample review text for the product. Rating: 3/5,2023-10-21,True,15
778,386.0,1192,4265,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2023-09-01,True,44
779,172.0,1750,1797,1,Waste of money,This is a sample review text for the product. Rating: 1/5,2023-04-12,True,2
780,482.0,1275,4208,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-05-30,True,18
781,398.0,965,5225,3,Exceeded expectations,This is a sample review text for the product. Rating: 3/5,2024-07-24,True,29
782,281.0,364,5653,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-10-25,True,27
783,173.0,1345,4291,2,Perfect!,This is a sample review text for the product. Rating: 2/5,2024-05-14,True,50
784,188.0,786,4533,3,Not bad,This is a sample review text for the product. Rating: 3/5,2024-08-04,True,45
785,311.0,1096,6453,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2024-04-22,True,41
786,174.0,1374,4525,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-04-25,True,22
787,367.0,1313,7425,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-04-04,True,12
788,394.0,1297,746,1,Just okay,This is a sample review text for the product. Rating: 1/5,2024-12-27,True,33
789,365.0,361,6338,4,Great product!,This is a sample review text for the product. Rating: 4/5,2023-07-05,True,30
790,171.0,481,7118,5,Just okay,This is a sample review text for the product. Rating: 5/5,2024-05-08,True,24
791,443.0,1647,2311,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-04-18,True,39
792,439.0,746,4925,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2024-09-30,True,3
793,423.0,17,594,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-10-22,True,35
794,441.0,742,771,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-06-23,True,4
795,325.0,1737,3076,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-11-18,True,45
796,103.0,804,1283,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-08-16,True,17
797,465.0,1591,4809,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2023-04-08,True,4
798,349.0,841,2417,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-03-11,True,9
799,178.0,466,1503,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2023-10-04,True,41
800,270.0,1516,5335,4,Not bad,This is a sample review text for the product. Rating: 4/5,2023-05-28,True,33
801,310.0,312,5102,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2024-11-24,True,11
802,138.0,1751,1743,5,Just okay,This is a sample review text for the product. Rating: 5/5,2024-12-18,True,18
803,333.0,934,6605,3,Exceeded expectations,This is a sample review text for the product. Rating: 3/5,2023-12-19,True,14
804,23.0,1180,217,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2023-05-16,True,16
805,32.0,1847,6414,5,Just okay,This is a sample review text for the product. Rating: 5/5,2024-02-15,True,26
806,171.0,1581,2509,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-09-07,True,26
807,303.0,252,777,5,Just okay,This is a sample review text for the product. Rating: 5/5,2024-05-26,True,30
808,147.0,664,2069,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-03-11,True,29
809,151.0,607,23,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-05-15,True,19
810,477.0,625,1463,3,Great product!,This is a sample review text for the product. Rating: 3/5,2023-06-13,True,9
811,202.0,1149,6707,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-05-27,True,38
812,339.0,1405,5070,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2024-10-25,True,7
813,491.0,1256,7157,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2024-03-15,True,30
814,447.0,215,7440,5,Could be better,This is a sample review text for the product. Rating: 5/5,2024-10-28,True,14
815,90.0,1159,236,3,Not bad,This is a sample review text for the product. Rating: 3/5,2024-05-11,True,7
816,155.0,964,2498,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-06-06,True,46
817,216.0,1589,7040,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2024-02-02,True,9
818,456.0,282,1744,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-08-30,True,6
819,366.0,332,5063,3,Great product!,This is a sample review text for the product. Rating: 3/5,2024-04-13,True,18
820,94.0,345,211,5,Could be better,This is a sample review text for the product. Rating: 5/5,2023-11-05,True,19
821,206.0,119,5317,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2023-12-29,True,6
822,203.0,1692,1965,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-02-23,True,11
823,105.0,1957,7933,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2024-01-16,True,38
824,428.0,1134,2938,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2023-10-13,True,8
825,87.0,1695,3506,5,Not bad,This is a sample review text for the product. Rating: 5/5,2024-09-26,True,23
826,423.0,477,7181,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-09-21,True,25
827,149.0,1541,7434,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2023-06-27,True,49
828,362.0,1382,4221,3,Just okay,This is a sample review text for the product. Rating: 3/5,2024-09-07,True,12
829,44.0,926,7175,4,Could be better,This is a sample review text for the product. Rating: 4/5,2025-01-07,True,7
830,411.0,607,6690,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-05-26,True,29
831,105.0,1008,6,4,Exceeded expectations,This is a sample review text for the product. Rating: 4/5,2024-05-23,True,5
832,489.0,1325,1782,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2023-12-15,True,41
833,55.0,1721,4303,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-06-20,True,9
834,225.0,1244,2844,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-08-09,True,30
835,409.0,53,6641,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2024-04-10,True,10
836,386.0,1318,1777,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2024-12-19,True,5
837,187.0,1042,3640,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2025-01-15,True,23
838,154.0,395,1307,2,Disappointed,This is a sample review text for the product. Rating: 2/5,2023-06-07,True,12
839,190.0,1429,2079,2,Amazing purchase,This is a sample review text for the product. Rating: 2/5,2024-12-13,True,19
840,239.0,1074,3327,5,Love it!,This is a sample review text for the product. Rating: 5/5,2024-03-16,True,30
841,395.0,110,2085,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-03-13,True,25
842,196.0,1733,7109,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-09-09,True,1
843,36.0,1230,2012,2,Brilliant!,This is a sample review text for the product. Rating: 2/5,2023-09-11,True,25
844,300.0,343,4635,4,Could be better,This is a sample review text for the product. Rating: 4/5,2024-05-06,True,27
845,234.0,138,2234,2,Amazing purchase,This is a sample review text for the product. Rating: 2/5,2024-09-18,True,12
846,326.0,1518,6630,2,Not bad,This is a sample review text for the product. Rating: 2/5,2024-10-07,True,33
847,55.0,1182,381,3,Waste of money,This is a sample review text for the product. Rating: 3/5,2024-10-31,True,21
848,388.0,1178,1948,3,Perfect!,This is a sample review text for the product. Rating: 3/5,2023-09-02,True,17
849,230.0,385,667,5,Could be better,This is a sample review text for the product. Rating: 5/5,2023-12-17,True,5
